PRODUCT_CATEGORY,RATING,LABEL,REVIEW_TEXT,SOURCE,TEXT_LENGTH,SENTIMENT_POLARITY,RATIO_REPEATING_WORDS,IMPORTANT_WORDS_COUNT,STOPWORDS,FK_SCORE,CAPITALIZATION_COUNT,PUNCTUATION_COUNT
Books_5,5.0,F,Great book. Very well written. Not an easy read. Very good book. Very well written. Very well written. Great story. I liked it. The characters were great. The plot was interesting. The characters were great. The plot was interesting. The plot was interesting. The plot was interesting. The plot was interesting. The plot was interesting. The plot was interesting.,AMAZON,59,0.5437254901960784,0.19047619047619047,3,26,3.6,17,17
Clothing_Shoes_and_Jewelry_5,5.0,F,outstanding. Have over a dozen pair of the same pair. I will keep them for the next couple years.,AMAZON,19,0.16666666666666666,0.0625,0,11,2.3,2,3
Home_and_Kitchen_5,5.0,F,"Looks almost like a real tree. The design is very good and easy to hang.Very pretty.I bought this for a friend, and she is very pleased with the purchase.  The color is beautiful and the quality is amazing.  I wish it was a bit thicker, but it is a nice bed with a nice plush feel.  I wish it had a little more of a plush feel, but it is not as plush as I thought it would be.  I'm not sure if this is a good design, but I really like it.  I put it in a corner of the room where it is mostly used for decorative purposes, and it is very comfortable.  I am very happy with this purchase.I love these pans, they look exactly like the ones pictured.  They are sturdy and the handles are made of sturdy stainless steel.  I love the fact that",AMAZON,149,0.46379166666666666,0.17692307692307693,9,86,3.4,15,19
Books_5,5.0,F,"It was definitely a break from the usual formula and a good read.

The premise of the story is interesting. The main character is a social worker who has a great",AMAZON,31,0.2785714285714286,0.10344827586206896,2,17,6.1,3,2
Home_and_Kitchen_5,1.0,F,"I have had this system for a couple of months and I really love it. I have one in my bathroom and the other in my office. The light is great and it is easy to operate. I have been using it a couple of times now and I use it every day. I love it. I have a few people I hang out with and it is a great way to get a lot of sun exposure. I do not recommend it but I have a few other people that have it. I would highly recommend it.I bought these for my daughter to use for her kitchen projects and she loved them!  She said they look great in the living room and she loved them too!  I have been using them to keep them cold and I can tell they are going to last forever!  I love them!  I have used them for about a month now and I love the way they work.I really like these curtains. They are very cute and the colors are vibrant and vibrant. They are a bit darker than I expected but they are still bright and vibrant. I would definitely recommend this product.I love this pillow! I was very happy with this purchase! I would definitely recommend this pillow!I was looking for a nice, solid bed cover.  This is not.  It is a very thin, solid, well-made, and very comfortable.  It's a great price for what you get, and is well worth the money.This is the best mattress I've owned.  I've had it for a couple of months now and I haven't had any issues.  It's so comfortable, it feels like a",AMAZON,280,0.33403508771929835,0.16872427983539096,13,174,2.6,36,38
Movies_and_TV_5,5.0,F,"Danny (Jet Li) is a woman who lives with her father's mother. When her father dies, her father's wife (Ryan Gosling) and son (Matthew McConaughey) leave her. When her father returns, she is sent to the orphanage to be cared for by the foster parents. When Ryan Gosling arrives, he is haunted by a ghostly figure who appears to be a great-grandson of his father. The ghost tells Ryan that his father died when he was a child, and that the spirits have returned. Ryan is forced to live with his mother, and he has to figure out why. When Ryan goes to the orphanage, his mother is unwell. When he sees the ghost, he looks for his father and finds nothing. When Ryan sees Ryan, he is taken back to the orphanage, where he meets a man named Bill (Ben Stiller). Bill is not a bad man, and is a good guy. Ryan is a good guy, and is very good at dealing with his mother. When Ryan meets Bill",AMAZON,171,0.35662337662337656,0.15827338129496402,3,88,4.1,30,33
Movies_and_TV_5,5.0,F,"I grew up with this show. The characters were funny, the plot was predictable, and the actors were so well-acted. The characters were fun to watch, and the chemistry between the characters was well-developed. The acting was good. The special effects were excellent. The storyline was well-written and well-acted. The movie had a lot of action and was well-",AMAZON,59,0.31339285714285714,0.10416666666666667,0,33,4.2,7,14
Toys_and_Games_5,5.0,F,my daughter loves to break things down and play with her Lego sets. This is a great set.,AMAZON,18,0.32222222222222224,0.0,1,9,0.9,2,2
Home_and_Kitchen_5,5.0,F,I love pyrex quality and this set is the best. I will be purchasing more in the future,AMAZON,18,0.5,0.11764705882352941,2,11,3.3,2,1
Tools_and_Home_Improvement_5,5.0,F,"Excellent filters, that do a good job, are very inexpensive.

The only reason I gave",AMAZON,15,0.475,0.0,1,8,5.0,3,3
